,Mdns,Runs,Wkts,Econ,Ave
116,-0.3165104909423467,-0.19467715514940864,-0.29418863539231876,-0.7764293068487771,0.8582296817747782
117,-0.3165104909423467,0.25377557724833666,1.5129701248747827,-0.34600652823471495,-0.41277379473856124
118,-0.3165104909423467,0.8517125537786637,0.6093907447412319,2.071534744980932,0.14891487102439702
119,-0.3165104909423467,0.1042913331157549,-0.29418863539231876,-0.4894807877727356,1.0355583844623735
120,-0.3165104909423467,-1.0915826199448992,-1.1977680155258694,-0.5970864824262513,-1.1810503991325678
121,-0.3165104909423467,-0.4936456434145722,1.5129701248747827,-1.0633778259248179,-0.5603999397259842
122,-0.3165104909423467,-0.7926141316797357,1.5129701248747827,-1.3503263450008594,-0.6198050551263287
123,-0.3165104909423467,-1.3905511082100628,-0.29418863539231876,-1.3861949098853643,0.14891487102439702
124,-0.3165104909423467,-0.4189035213482813,0.6093907447412319,1.0600412152378866,-0.22790862218674304
126,-0.3165104909423467,-0.3441613992819904,-0.29418863539231876,2.236530143449656,0.7695653304309806
127,-0.3165104909423467,0.4032598213809184,-1.1977680155258694,0.7659189831849444,-1.1810503991325678
128,3.0859772866878803,0.4780019434472093,-0.29418863539231876,1.3039474564525215,1.2572192628218677
129,-0.3165104909423467,-1.241066864077481,-0.29418863539231876,-0.5468704915879439,0.23757922236819465
130,-0.3165104909423467,-1.1663247420111902,-1.1977680155258694,0.6583132885314288,-1.1810503991325678
131,-0.3165104909423467,1.300165286176409,0.6093907447412319,0.6583132885314288,0.28191139804009346
132,-0.3165104909423467,0.4780019434472093,1.5129701248747827,-0.13079513892768418,-0.3684416190666624
133,-0.3165104909423467,0.9264546758449547,-0.29418863539231876,0.7802664091387462,1.5232123168532608
134,-0.3165104909423467,-0.568387765480863,-1.1977680155258694,0.12028481526385157,-1.1810503991325678
135,3.0859772866878803,-2.6611671833370076,0.6093907447412319,-1.7448805587304157,-0.8928912572652254
136,-0.3165104909423467,0.25377557724833666,-1.1977680155258694,0.4000596213629921,-1.1810503991325678
137,-0.3165104909423467,1.300165286176409,-0.29418863539231876,0.6583132885314288,1.744873195212755
138,-0.3165104909423467,1.0759389199775364,-0.29418863539231876,0.9452618076074701,1.6118766681970584
139,-0.3165104909423467,0.7769704317123729,0.6093907447412319,1.2106891877528083,0.1267487831884476
140,-0.3165104909423467,1.7486180185741544,-1.1977680155258694,1.0887360671454909,-1.1810503991325678
141,-0.3165104909423467,0.4780019434472093,-0.29418863539231876,0.3068013526632788,1.2572192628218677
142,-0.3165104909423467,-0.4936456434145722,-1.1977680155258694,0.22789050991736726,-1.1810503991325678
143,-0.3165104909423467,-0.19467715514940864,-0.29418863539231876,-0.7764293068487771,0.8582296817747782
144,-0.3165104909423467,0.6274861875797911,-1.1977680155258694,0.46462303815510125,-1.1810503991325678
145,-0.3165104909423467,-1.241066864077481,-1.1977680155258694,-0.25274825953500163,-1.1810503991325678
146,-0.3165104909423467,-1.0915826199448992,-1.1977680155258694,-1.6372748640769004,-1.1810503991325678
147,-0.3165104909423467,0.029549211049464022,0.6093907447412319,-0.5612179175417457,-0.09491209517104655
148,-0.3165104909423467,1.0011967979112455,0.6093907447412319,0.371364769455388,0.19324704669629583
149,-0.3165104909423467,1.5991337744415726,1.5129701248747827,0.9452618076074701,-0.14678074070716826
150,-0.3165104909423467,0.6274861875797911,-0.29418863539231876,0.012679120610336521,1.3458836141656654
151,3.0859772866878803,-0.19467715514940864,1.5129701248747827,-0.7764293068487771,-0.5014381460823588
152,-0.3165104909423467,-0.3441613992819904,-1.1977680155258694,-0.9199035663867972,-1.1810503991325678
153,-0.3165104909423467,0.6274861875797911,-0.29418863539231876,0.012679120610336521,1.3458836141656654
154,3.0859772866878803,-0.4189035213482813,2.4165495050083337,-0.891208714479193,-0.7044795106596554
155,-0.3165104909423467,0.029549211049464022,-0.29418863539231876,-0.5612179175417457,0.9912262087904747
156,-0.3165104909423467,1.449649530308991,-0.29418863539231876,1.3398160213370267,1.8335375465565527
158,-0.28109134757052273,-0.46924479868073915,-1.143744472566619,-0.7850923895414041,-1.0915710823655018
159,-0.28109134757052273,0.48097591864775774,-0.3717169535841512,0.1015717239863129,1.520405046862578
160,-0.28109134757052273,0.4309643019462579,-0.3717169535841512,1.1515687005322939,1.473762615983505
161,-0.28109134757052273,-0.9693609656957375,-1.143744472566619,1.6882338218780177,-1.0915710823655018
163,-0.28109134757052273,0.4309643019462579,1.9443656033632528,0.05490519169538057,-0.45023765777825014
164,-0.28109134757052273,1.2811617858717552,-1.143744472566619,0.8482362406412329,-1.0915710823655018
165,-0.28109134757052273,1.2811617858717552,-0.3717169535841512,0.8482362406412329,2.2666839409277437
166,-0.28109134757052273,1.4311966359762547,-0.3717169535841512,1.8608999913544675,2.4066112335649623
167,-0.28109134757052273,-0.06915186506874046,0.4003105653983168,-0.4117601312139443,-0.042116387586362665
168,-0.28109134757052273,0.6310107687522573,1.9443656033632528,0.2415713208591107,-0.4035952268991773
169,-0.28109134757052273,-0.1191634817702403,-0.3717169535841512,0.4189041435646541,0.9606958763137037
170,3.5136418446315347,-0.2691983318747398,0.4003105653983168,-0.5984262603776744,-0.13540124934450837
171,-0.28109134757052273,0.8310572355582566,-1.143744472566619,0.4282374500228404,-1.0915710823655018
172,-0.28109134757052273,-0.6192796487852387,-1.143744472566619,1.4549011604233553,-1.0915710823655018
173,-0.28109134757052273,0.681022385453757,-1.143744472566619,0.5962369662701975,-1.0915710823655018
174,-0.28109134757052273,-0.7193028821882383,-0.3717169535841512,-1.0184250509960666,0.4009867057648295
175,3.5136418446315347,0.23091783514025854,-1.143744472566619,-0.13176093746834955,-1.0915710823655018
176,-0.28109134757052273,1.5812314860807541,1.1723380843807847,1.1282354343868277,0.12113212049039232
177,-0.28109134757052273,-0.21918671517323998,-1.143744472566619,0.7549031760593679,-1.0915710823655018
178,-0.28109134757052273,-0.16917509847174014,-0.3717169535841512,-0.5050931957958094,0.9140534454346309
179,-0.28109134757052273,-0.06915186506874046,-0.3717169535841512,-0.4117601312139443,1.0073383071927766
180,-0.28109134757052273,-0.4192331819792393,0.4003105653983168,0.8109030148084869,-0.20536489566311766
181,-0.28109134757052273,0.6310107687522573,-0.3717169535841512,0.2415713208591107,1.6603323394997966
182,-0.28109134757052273,-0.519256415382239,-1.143744472566619,-0.8317589218323367,-1.0915710823655018
183,-0.28109134757052273,-0.6192796487852387,0.4003105653983168,-0.9250919864142018,-0.2986497574212634
184,-0.28109134757052273,0.681022385453757,-1.143744472566619,0.288237853150043,-1.0915710823655018
185,-0.28109134757052273,0.5309875353492576,0.4003105653983168,0.44223740971012027,0.23773819768807447
186,-0.28109134757052273,-0.2691983318747398,0.4003105653983168,-0.5984262603776744,-0.13540124934450837
187,-0.28109134757052273,0.23091783514025854,0.4003105653983168,0.12957164336087262,0.09781090505085589
188,-0.28109134757052273,0.23091783514025854,-0.3717169535841512,-0.13176093746834955,1.2871928924672138
189,-0.28109134757052273,1.331173402573255,0.4003105653983168,0.8949027729321652,0.6108776447206573
190,-0.28109134757052273,0.030871368334259207,1.1723380843807847,-0.31842706663207926,-0.361150614799221
191,-0.28109134757052273,0.1308946017372589,1.9443656033632528,0.026905272320821263,-0.5202013040968594
192,-0.28109134757052273,0.3309410685432582,0.4003105653983168,-0.038427872886484485,0.14445333592992876
193,-0.28109134757052273,-0.16917509847174014,1.9443656033632528,-0.5050931957958094,-0.5901649504154687
194,-0.28109134757052273,0.18090621843875873,-1.143744472566619,2.1548991447873425,-1.0915710823655018
195,3.5136418446315347,-0.16917509847174014,-0.3717169535841512,-0.2857604940284268,0.9140534454346309
196,-0.28109134757052273,0.3309410685432582,0.4003105653983168,0.23223801440092398,0.14445333592992876
197,-0.28109134757052273,-2.069616533128734,-0.3717169535841512,-0.761759123395938,-0.8583589279701376
200,-0.28109134757052273,1.1311269357672555,0.4003105653983168,0.7082366437684355,0.5175927829625115
201,-0.28109134757052273,-0.2691983318747398,-1.143744472566619,0.6755700711647827,-1.0915710823655018
202,-0.28109134757052273,-2.319674616636233,-1.143744472566619,-2.511754084305906,-1.0915710823655018
203,-0.28109134757052273,0.030871368334259207,0.4003105653983168,-0.31842706663207926,0.004526043292710188
204,3.5136418446315347,-0.2691983318747398,1.9443656033632528,-0.5984262603776744,-0.6134861658550051
205,-0.28109134757052273,0.38095268524475806,-0.3717169535841512,0.008238659404448252,1.4271201851044322
206,-0.28109134757052273,-0.7693144988897382,0.4003105653983168,-0.9064253734978287,-0.36861340373987267
207,-0.28109134757052273,-2.319674616636233,-1.143744472566619,-2.511754084305906,-1.0915710823655018
208,-0.28109134757052273,-0.6192796487852387,1.1723380843807847,0.12957164336087262,-0.5631123405056064
209,-0.28109134757052273,1.031103702364256,-0.3717169535841512,0.6149035791865705,2.0334717865323793
210,3.5136418446315347,-0.21918671517323998,-0.3717169535841512,-0.5517597280867417,0.867411014555558
211,-0.28109134757052273,1.331173402573255,0.4003105653983168,0.8949027729321652,0.6108776447206573
212,-0.28109134757052273,1.2311501691702553,0.4003105653983168,0.8015697083503002,0.5642352138415845
213,-0.28109134757052273,0.23091783514025854,0.4003105653983168,-0.13176093746834955,0.09781090505085589
214,-0.28109134757052273,0.1308946017372589,1.1723380843807847,-0.22509400205021418,-0.32990018611024224
215,-0.28109134757052273,0.4309643019462579,-0.3717169535841512,0.05490519169538057,1.473762615983505
216,-0.28109134757052273,0.4309643019462579,-0.3717169535841512,0.05490519169538057,1.473762615983505
217,-0.28109134757052273,-0.7193028821882383,-1.143744472566619,-1.0184250509960666,-1.0915710823655018
218,3.5136418446315347,-0.6192796487852387,0.4003105653983168,-0.9250919864142018,-0.2986497574212634
219,-0.28109134757052273,1.3811850192747548,-1.143744472566619,0.941569305223098,-1.0915710823655018
220,-0.28109134757052273,-0.21918671517323998,1.1723380843807847,-0.5517597280867417,-0.4385770500584819
222,-0.28109134757052273,-0.519256415382239,0.4003105653983168,-0.8317589218323367,-0.2520073265421905
223,-0.28109134757052273,1.1811385524687554,1.1723380843807847,1.5715674911506865,-0.0034031699567322773
224,-0.28109134757052273,0.030871368334259207,1.9443656033632528,-0.31842706663207926,-0.5435225195363959
225,-0.28109134757052273,1.331173402573255,0.4003105653983168,0.8949027729321652,0.6108776447206573
226,-0.28109134757052273,-0.7193028821882383,-0.3717169535841512,-0.6450927926686068,0.4009867057648295
227,-0.28109134757052273,0.7810456188567567,-0.3717169535841512,0.3815709177319081,1.800259632137015
228,-0.28109134757052273,-0.4192331819792393,0.4003105653983168,-0.7384258572504718,-0.20536489566311766
229,-0.28109134757052273,0.1308946017372589,1.1723380843807847,-0.22509400205021418,-0.32990018611024224
230,-0.28109134757052273,-2.319674616636233,-1.143744472566619,-2.511754084305906,-1.0915710823655018
231,-0.28109134757052273,-1.5695003661137357,-1.143744472566619,0.9882358375140303,-1.0915710823655018
232,-0.28109134757052273,-0.519256415382239,1.9443656033632528,0.8482362406412329,-0.6717892044538462
233,-0.28109134757052273,-0.519256415382239,-0.3717169535841512,-0.8317589218323367,0.5875564292811208
234,-0.28109134757052273,0.2809294518417584,-0.3717169535841512,-0.0850944051774168,1.3338353233462865
235,-0.28109134757052273,1.3811850192747548,1.1723380843807847,1.3242348700087445,0.0586312631124347
236,-0.28109134757052273,-0.9193493489942377,-0.3717169535841512,-0.33709367954845226,0.21441698224853803
237,-0.28109134757052273,-2.319674616636233,-1.143744472566619,-2.511754084305906,-1.0915710823655018
238,-0.28109134757052273,1.931312802991253,2.7163931223457207,1.4549011604233553,-0.2986497574212634
239,-0.28109134757052273,-2.319674616636233,-1.143744472566619,-2.511754084305906,-1.0915710823655018
241,-0.28109134757052273,-2.1696397665317337,-1.143744472566619,-1.1117581155779317,-1.0915710823655018
242,-0.28109134757052273,1.7312663361852536,-0.3717169535841512,1.2682350312596251,2.6864658188393995
243,-0.28109134757052273,0.1308946017372589,-1.143744472566619,0.7549031760593679,-1.0915710823655018
252,-0.6454972243679027,0.5067337426035591,0.5504818825631803,0.6455537315617377,1.1119321277764243
259,-0.6454972243679027,-0.5754434026176007,-1.1009637651263604,-0.15846376606704968,-1.1254922756761367
260,1.2909944487358056,-1.7606850378598236,-0.27524094128159005,-1.8494529475879107,-0.2305225142951124
261,1.2909944487358056,0.9705239476983419,-1.1009637651263604,1.0411813891251092,-1.1254922756761367
262,-0.6454972243679027,0.4552014975930277,1.3762047064079508,0.1924962527391673,0.33900369749281223
263,-0.6454972243679027,0.4036692525824963,0.5504818825631803,0.12868534022894576,1.0305712403781493
266,,1.8429892704937012,3.6147844564602556,1.4349331269715702,3.6147844564602556
267,,2.1013522523386126,-0.2581988897471611,2.701050591946485,-0.2581988897471611
268,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
269,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
270,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
271,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
272,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
273,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
274,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
275,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
279,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
280,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
281,,1.8429892704937012,-0.2581988897471611,1.4349331269715702,-0.2581988897471611
282,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
283,,-0.48227756611050127,-0.2581988897471611,-0.4642430704908021,-0.2581988897471611
284,,,,,
285,,,,,
286,,,,,
287,,,,,
288,,,,,
289,,,,,
290,,,,,
291,,,,,
292,,,,,
293,,,,,
294,,,,,
295,,,,,
296,,,,,
297,,,,,
298,,,,,
299,,,,,
300,,,,,
301,,,,,
302,,,,,
303,,,,,
304,,,,,
305,,,,,
306,,,,,
307,,,,,
308,,,,,
309,,,,,
310,,,,,
311,,,,,
313,,,,,
314,,,,,
315,,,,,
316,,,,,
317,,,,,
318,,,,,
319,,,,,
320,,,,,
321,,,,,
322,,,,,
323,,,,,
324,,,,,
325,,,,,
326,,,,,
327,,,,,
328,,,,,
329,,,,,
330,,,,,
331,,,,,
332,,,,,
333,,,,,
334,,,,,
335,,,,,
336,,,,,
337,,,,,
338,,,,,
339,,,,,
340,,,,,
341,,,,,
342,,,,,
343,,,,,
346,,,,,
347,,,,,
348,,,,,
349,,,,,
350,,,,,
351,,,,,
352,,,,,
353,,,,,
354,,,,,
355,,,,,
356,,,,,
357,,,,,
358,,,,,
359,,,,,
360,,,,,
361,,,,,
363,,,,,
364,,,,,
365,,,,,
366,,,,,
367,,,,,
368,,,,,
369,,,,,
370,,,,,
371,,,,,
372,,,,,
374,1.4922224975394134,0.28909616625060974,2.193747084680152,-0.679351438523575,-0.30983414657151725
375,-0.5145594819101424,1.130495456084474,0.594566966875929,1.5858059515968195,0.6614264406345549
376,-0.5145594819101424,1.0744021700955497,-0.2050230920261824,0.7713673394187001,2.15769275065472
377,1.4922224975394134,-0.6083964095721788,-1.0046131509282938,-0.06852247938998576,-0.8873404416670196
378,1.4922224975394134,0.6817491681730797,-0.2050230920261824,-0.037981031433306035,1.790188744684855
379,-0.5145594819101424,-0.4401165516054059,-1.0046131509282938,-0.6691709558713487,-0.8873404416670196
380,-0.5145594819101424,-1.0010494114946489,-0.2050230920261824,-0.2466809258039492,0.21517157624257582
381,-0.5145594819101424,-0.7205829815500273,0.594566966875929,-0.27213213243451534,-0.20483300200869864
382,1.4922224975394134,0.28909616625060974,-1.0046131509282938,0.27761393078571533,-0.8873404416670196
383,-0.5145594819101424,-0.6083964095721788,-1.0046131509282938,-0.06852247938998576,-0.8873404416670196
384,-0.5145594819101424,1.2987753140512468,-1.0046131509282938,0.58302841035251,-0.8873404416670196
385,-0.5145594819101424,-1.5058889853949673,0.594566966875929,-1.6973997037462245,-0.5723370079785638
386,1.4922224975394134,-0.2157434076497088,0.594566966875929,-0.37393695895678036,0.031419573257643246
387,-0.5145594819101424,1.130495456084474,0.594566966875929,0.4150504465907727,0.6614264406345549
388,1.4922224975394134,1.9718947459183382,-0.2050230920261824,0.847720959310399,2.997701907157269
389,-0.5145594819101424,-0.7766762675389517,-1.0046131509282938,-0.37393695895678036,-0.8873404416670196
390,-0.5145594819101424,1.1865887420733983,-1.0046131509282938,0.13508717365454428,-0.8873404416670196
391,1.4922224975394134,0.0647230222949126,2.193747084680152,-0.8829610915681051,-0.36233471885292656
392,1.4922224975394134,-1.449795699406043,-0.2050230920261824,-1.2647291910265985,-0.20483300200869864
393,-0.5145594819101424,0.17690959427276118,0.594566966875929,-0.2466809258039492,0.21517157624257582
394,-0.5145594819101424,0.17690959427276118,-0.2050230920261824,0.644111306265869,1.3176835941521712
395,-0.5145594819101424,-0.047463549682935965,-1.0046131509282938,0.30306513741628144,-0.8873404416670196
396,-0.5145594819101424,-0.2718366936386331,-1.0046131509282938,-0.7557050584152739,-0.8873404416670196
397,-0.5145594819101424,-0.664489695561103,-1.0046131509282938,0.5168552731130378,-0.8873404416670196
398,-0.5145594819101424,-0.49620983759433024,-1.0046131509282938,2.171183704099843,-0.8873404416670196
399,-0.5145594819101424,0.345189452239534,1.3941570257780405,-0.37393695895678036,-0.09983185744588002
400,-0.5145594819101424,1.9718947459183382,1.3941570257780405,1.2651207480516853,0.4073236707925339
401,-0.5145594819101424,0.345189452239534,-0.2050230920261824,0.8986233725715312,1.4751853109963993
402,-0.5145594819101424,1.1865887420733983,0.594566966875929,0.8986233725715312,0.6876767267752596
406,-0.5145594819101424,-0.3279299796275574,1.3941570257780405,-0.11942489265111805,-0.30983414657151725
407,-0.5145594819101424,0.23300288026168545,-0.2050230920261824,0.20635055222012957,1.3701841664335805
408,3.499004476988969,-0.9449561255057245,2.193747084680152,-1.7839338062901497,-0.5985872941192685
409,-0.5145594819101424,1.8036148879515654,-1.0046131509282938,0.6950137195270012,-0.8873404416670196
410,-0.5145594819101424,-1.225422555450346,-0.2050230920261824,0.5423064797436039,0.005169287116938595
411,-0.5145594819101424,0.17690959427276118,0.594566966875929,-0.5470051640446307,0.21517157624257582
412,-0.5145594819101424,-2.1790084172620587,-1.0046131509282938,-2.919057622013404,-0.8873404416670196
