,Runs,BF,SR,4s,6s
3124,0.050486391367317605,0.22609996967769497,-0.07123794929598425,0.3994857774427492,-0.32920502622593995
3125,-0.25147637845108634,-0.4646916503873068,0.8740818642535374,0.9321334806997481,-0.32920502622593995
3126,-1.0315468671486299,-1.0814698825882012,-0.904764975055827,-1.1984573323282475,-0.32920502622593995
3129,-0.2263128142995527,-0.3906782625231995,0.6734510744336609,0.3994857774427492,-0.32920502622593995
3130,2.4158614216114818,2.1011057955684143,0.6961077460923693,0.9321334806997481,4.509343266211131
3131,-1.0818739954516972,-1.1554832704523086,-1.4017211810435444,-1.1984573323282475,-0.32920502622593995
3132,-0.9057290463909616,-0.7607452018437362,-1.140275114666083,-1.1984573323282475,-0.32920502622593995
3133,-0.7799112256332933,-0.7607452018437362,-0.3556388014329261,-0.9321334806997481,-0.32920502622593995
3134,0.9060475725194621,1.3116296583512692,-0.08018137231915844,0.6658096290712486,-0.32920502622593995
3135,1.3338281630955344,1.6570254683837702,0.07603041648561926,0.3994857774427492,0.8804320468833278
3136,-0.9308926105424953,-0.884100848283915,-0.904764975055827,-0.9321334806997481,-0.32920502622593995
3137,-1.0567104313001636,-0.9827853654360582,-1.7991072773732548,-1.1984573323282475,-0.32920502622593995
3138,-0.1508221218449517,0.3741267454059096,-0.6525604458023122,-0.3994857774427492,-0.32920502622593995
3140,0.3272855970341879,0.5468246504221601,-0.03546425720328704,0.3994857774427492,-0.32920502622593995
3141,1.0570289574286642,1.0402472361828756,0.39113702100212616,0.6658096290712486,-0.32920502622593995
3142,-0.8302383539363606,-0.6867318139796288,-0.904764975055827,-0.6658096290712486,-0.32920502622593995
3143,-0.25147637845108634,-0.6867318139796288,2.211719834419637,0.6658096290712486,-0.32920502622593995
3144,1.0821925215801977,1.3116296583512692,0.12253621620612515,0.9321334806997481,-0.32920502622593995
3145,1.4596459838532028,1.4596564340794838,0.3941181620098508,0.9321334806997481,-0.32920502622593995
3146,1.208010342337866,1.114260624046983,0.4916014729624507,0.6658096290712486,-0.32920502622593995
3147,-0.25147637845108634,-0.5387050382514141,1.2243659326611966,0.13316192581424974,-0.32920502622593995
3148,2.1390622159446115,1.6076832098076985,0.9486103894466563,1.1984573323282475,2.0900691199925956
3149,0.025322827215783945,0.0040598060853729535,0.28769142803407705,-0.3994857774427492,0.8804320468833278
3153,-0.2263128142995527,-0.5140339089633784,1.2023054892040337,-0.3994857774427492,0.8804320468833278
3154,0.5285941102464572,0.3001133575418023,0.7297946394796588,0.9321334806997481,-0.32920502622593995
3155,1.887426574429275,1.879065631976092,0.4200540887770563,1.1984573323282475,-0.32920502622593995
3156,-0.8554019180878942,-0.9334431068599867,0.0888493228188355,-0.9321334806997481,-0.32920502622593995
3157,0.4531034177918562,-0.06995358177873438,1.537087624371524,1.1984573323282475,0.8804320468833278
3158,0.15114064797345225,-0.34133600394712793,1.7448731526099395,0.9321334806997481,-0.32920502622593995
3159,-1.0063833029970963,-1.007456494724094,-1.0705164150853237,-0.9321334806997481,-0.32920502622593995
3160,-0.7044205331786922,-0.7854163311317719,0.2543026487475596,-0.6658096290712486,-0.32920502622593995
3161,0.5034305460949235,0.4728112625580527,0.36967280574650796,0.9321334806997481,-0.32920502622593995
3162,1.811935881974674,2.027092407704307,0.2241931245695398,1.1984573323282475,-0.32920502622593995
3163,-0.7547476614817596,-0.8594297189958793,0.3869634235913115,-0.6658096290712486,-0.32920502622593995
3165,-0.05016786523881705,0.02873093537340873,0.059634140943132734,-0.6658096290712486,-0.32920502622593995
3166,0.42793985364032255,0.5468246504221601,0.13028718282620969,0.13316192581424974,-0.32920502622593995
